imageCategory,imageUrl,publishedDate,quote,vol
钴蓝步舞 &摄影/暴暴蓝,http://image.wufazhuce.com/FiTly-LD_Wtgw3coAU_zd-LbjEQr,12 Mar 2014,你的本性在阻碍你，是时候赶走她，释放你自己。from 《黑天鹅》,521
停在那片蓝&绘图/一生缺水,http://image.wufazhuce.com/Fgc4l8qKwmaB0CiYgQJQ4PxtG8ic,17 Mar 2014,我一直急着想学会骑车，我以为学会以后，爱去哪里就去哪里。现在会骑了，又不知道要去哪里了。from 《光阴的故事·指望》,526
流年&摄影/Xin里得温柔,http://image.wufazhuce.com/FgADAee_IXslhwgQbfjqXxx74rTL,15 Mar 2014,我遇见你，我记得你，这座城市天生就适合恋爱，你天生就适合我的灵魂。 by 杜拉斯,524
给夏天的冰&摄影/陶立夏,http://image.wufazhuce.com/FmnKbMvRZbc6ioTMLdQP9yeJmFID,18 Mar 2014,我离你很远，我没有什么可以跟你说的，可是我就在这里，而且我知道你在那里。by 米兰·昆德拉,527
光阴是持续陨落的环&摄影/海螺壳Azeros,http://image.wufazhuce.com/Fqc1nP9S61cLnW6YZhOjxjUR-61U,24 Mar 2014,如果有一天，我们之间的记忆被删除掉，你还会不会像从前一样爱我，就像我们之间没有彼此伤害过一样？from 《美丽心灵的永恒阳光》,533
男人与海&摄影/赵骑风,http://image.wufazhuce.com/FvvG225H-_AGEWIDVPdh9UTc-bly,19 Mar 2014,人经常会感受到内心的召唤，如果不去回应它，人就始终不能平静下来，如果去回应它，就意味着必须放弃很多心爱的人和物。from 《碧海蓝天》,528
画中画&摄影/安一然,http://image.wufazhuce.com/FlEUQS8ePF7zl_kuOQYw8XR6DoII,20 Mar 2014,我发现一个人在放弃给别人留下好印象的负担之后，原来心里会如此踏实。一个人不必再讨人欢喜，就可以像我此刻这样，停止受累。by 严歌苓,529
以静默，致这个世界的风景&摄影/陈曦Stanley,http://image.wufazhuce.com/FnDaHFuE4YoIzfRC7ZizrQ68uCph,23 Mar 2014,初恋就是和自己谈恋爱，之后的每次恋爱都是被伤害。by 姬霄,532
低飞&摄影/Cocu_刘辰,http://image.wufazhuce.com/Fh9n4V3vcHFhQ-Zv8SgP7xNHY8v5,21 Mar 2014,世界那么微妙，有那么多种不可思议，你却把自己定义在那里，杀死了所有的可能性。by 仲尼Johnny,530
wind&摄影/刘思雨Jerry,http://image.wufazhuce.com/Fswif_LjVT1hv3HGKMf9uCkRp0YA,25 Mar 2014,我觉得生命是最重要的，所以在我心里，没有事情是解决不了的。不是每一个人都可以幸运地过自己理想中的生活，有楼有车当然好了，没有难道哭吗？所以呢，我们一定要享受我们所过的生活。from《新不了情》,534
若只剩下躯壳&摄影/邹瑜鹏-J神,http://image.wufazhuce.com/Fv0HPoYCWWCgTKdaqU7iSEY9x2JA,22 Mar 2014,就这样我慢慢等待，等待你的身影破雾走来。 by 安德雷森,531
马与嗳莎&摄影/何杨昆,http://image.wufazhuce.com/Fjcn-M4Htgc2ze29QLHIXfdYtstN,26 Mar 2014,和所有以梦为马的诗人一样，我借此火得度一生的茫茫黑夜。from 海子《以梦为马》,535
印刷匠&摄影/安一然,http://image.wufazhuce.com/FksROtM_jI0ONLnyzEqikL4q-QqJ,27 Mar 2014,没有玩具的孩子最落寞，可是没有梦的男人是什么。from《关于男人》,536
星空下的旅人&摄影/于Rum,http://image.wufazhuce.com/FnAXUQ8OUvYA5EAdc16tDaTLq-7q,30 Mar 2014,当我们相信自己对这个世界已经相当重要的时候，其实这个世界才刚准备原谅我们的幼稚。from 《青春梦工场》,539
PRIMARY+SCHOOL+NO.6&绘图/脚趾弹弓,http://image.wufazhuce.com/FuhLvdKf_mU-ukfoMEhbSr02-qaM,29 Mar 2014,我们都是白痴，才会这样钻牛角尖。不管是什么狗屁事，我们总是，总是，总是忘不了我们那点叫人作呕的、微不足道的自我。 by 塞林格,538
black day&摄影/刘思雨Jerry,http://image.wufazhuce.com/FjhrsyDQv3GmiFXlsMeH0tndcRFW,31 Mar 2014,我爱你不是因为你是谁，而是我在你面前可以是谁。from 《剪刀手爱德华》,540
八爪鱼&绘图/苏小泡,http://image.wufazhuce.com/FgkbvRgjnorHtQnB1W1gGeXALwiB,28 Mar 2014,得到了再失去，总比从来就没有得到更伤人。from《追风筝的人》,537
梦境&摄影/林海音,http://image.wufazhuce.com/FuWUg8LpEN1Z6etajvZf_pjIg_ka,1 Apr 2014,但愿我可以没成长，完全凭直觉觅对象，模糊地迷恋你一场。from 张国荣《有心人》,541
牵制&绘图/排骨chop,http://image.wufazhuce.com/FsiCBHgPDxAlJDBaATa746Kmv4MF,3 Apr 2014,生为冰山，就该淡淡地爱海流、爱风，并且在偶然接触时，全心全意地爱另一块冰山。from 王小波《似水柔情》,543
我们在粉红色的森林相遇&绘图/杨焜,http://image.wufazhuce.com/FlNSRoEpdErBmUQTvh74cFG1Lw9n,4 Apr 2014,风还是一样地吹，花还是一样地开，太阳还是一样地升起，可是有些事情已经变得不一样了。by 几米,544
初恋&摄影/BEE0330,http://image.wufazhuce.com/FoiVEZcaHqasMdbrwDRk3xXRMomr,6 Apr 2014,但凡未得到，但凡是过去，总是最登对 。from《似是故人来》,546
五毛&绘图/王焱,http://image.wufazhuce.com/FhpgsboONacDUHx4EqYHH9k7o0bt,2 Apr 2014,让我感谢你，赠我空欢喜。by 林夕,542
Imaginary-Journey&绘图/胡正锐,http://image.wufazhuce.com/FpPfdvW1UVScrGrtTmg1JI8FMyuu,5 Apr 2014,你一直是我生命中永远都不可能重复的一场遭遇。 by 安·兰德,545
莫斯卡的卓玛&摄影/ FlyFantasy,http://image.wufazhuce.com/FtoBRlR50xHIeQ-vNkhyOFA1n0cG,7 Apr 2014,小小羚羊过山冈，九根马尾渡江。想想大地上一石一鸟都不可乱放。有人喊过一嗓。from 张子选《藏北三行诗》,547
好小猫&绘图/顾湘,http://image.wufazhuce.com/Fn1AwBAa1uXdEdGzS5BTvCXTCSfo,8 Apr 2014,如果我不想被悲伤和怀疑打倒，就非得好好吃饭不可。by 方悄悄,548
城市鸟&绘图/尘封CF,http://image.wufazhuce.com/FpaO3rut-cMdqd-pbXxM4HOnSkvl,14 Apr 2014,人不只有一种颜色，有很多种颜色，真正的颜色，自己的颜色，谁也不知道。多姿多彩就行，请多姿多彩地活下去吧。from 《意外的幸运签》,554
早安&摄影/陈梦立-香菜,http://image.wufazhuce.com/FkjIIrxDXqrZBSKiyGy63BmeXxYx,10 Apr 2014,在硝烟中想起冰棒汽水的味道，和那些无所事事一整个夏天的年少。from 《最后的战役》,550
独具匠心&摄影/陈曦Stanley,http://image.wufazhuce.com/Fpnls3WJgZjnBO-WGJm62e7Qk5fS,13 Apr 2014,人，要么庸俗，要么孤独。by 叔本华,553
生病的CD&摄影/李宇春,http://image.wufazhuce.com/Fg21e1jNGkoR_jjXv7IPeUQolcmf,15 Apr 2014,抱歉，现在不流行感人肺腑，只求刀枪不入。from 李宇春《酷》,555
溺&绘图/宕延河,http://image.wufazhuce.com/FgNxFxva8H0-kFepuEejzBkALmbO,11 Apr 2014,在吗？在干嘛？想你了。晚安。搅乱你的生活，这四句足矣。by 十三空,551
海的女儿&绘图/恰克飞鸟,http://image.wufazhuce.com/FgrbrvlO5NyVioTc2PWohqBPBrfx,9 Apr 2014,世界无论如何混乱肮脏，坚定的理想主义者也能胜出。by 连岳,549
Once&绘图/胡正锐,http://image.wufazhuce.com/Fn3p3h4vRH9RmDqoQc5x5UgKFTtD,12 Apr 2014,我所认为最深沉的爱，莫过于分开以后，我将自己，活成了你的样子。 from 《这个杀手不太冷》,552
星际漫游&绘图/陈渠,http://image.wufazhuce.com/FoS3_ynw048UqGyvQQgRdttiEFJ4,22 Apr 2014,你来人间一趟，你要看看太阳，和你的心上人，一起走在街上。from 海子《夏天的太阳》,562
你是最好的自己&摄影/Young杨杨,http://image.wufazhuce.com/Ft4GTkWn_aJbDy06MF1zjTzpAycT,16 Apr 2014,在这不长的生命中可以遇见一个闪闪发光的人，是多好的事吧，就算你们没有在一起，也至少把他当成信仰一般遥远地爱过，这青春就无悔了吧。by 张皓宸,556
剧&绘图/路人玎,http://image.wufazhuce.com/Fh78unoWZokHz5n88jl47pmc_MD0,17 Apr 2014,这便是爱情：大概一千万人之中，才有一双梁祝，才可以化蝶。其他的只化为蛾、蟑螂、蚊蚋、苍蝇、金龟子……就是化不成蝶，并无想象中的美丽。from《胭脂扣》,557
没有尽头的路&摄影/Cocu_刘辰,http://image.wufazhuce.com/Fnp0sjA9mNBN9pKlpCQx_yaGv0UX,19 Apr 2014,如果有一刹那，上帝忘记我是一只布偶并赋予我片刻生命，我可能不会说出我心中的一切所想，但我必定会思考我所说的一切。from 马尔克斯《告别信》,559
热气球&摄影/陈曦Stanley,http://image.wufazhuce.com/FqW2dydDvuH8xn2lWmktbd_Pbj7-,20 Apr 2014,当时的他是最好的他，后来的我是最好的我，可是最好的我们之间，隔了一整个青春。怎么奔跑也跨不过的青春，只好伸出手道别。by 八月长安,560
过去的老房子&绘图/尘封CF,http://image.wufazhuce.com/FkVhrEsWYuNDdeh4Axc3tCx-ijHm,21 Apr 2014,我最快乐那一年，是你陪我经历一切。from 《最快乐那一年》,561
森林观光&绘图/尘封CF,http://image.wufazhuce.com/FpGMnD5oJF-ijben4gin6gmhci9Z,18 Apr 2014,听着，依我说，最靠谱的事情是去找这么个人，他爱真实的你，好心情，坏心情，丑点儿，美点儿，帅点儿，放个屁他都找出点灿烂来，这样的人才值得你去跟。from《朱诺》,558
途&摄影/木佧,http://image.wufazhuce.com/FgCjcpfgcPfmTA-IdFWvlPMlVbRn,24 Apr 2014,真正的绝望跟痛苦、跟悲伤、跟惨痛都没有什么关系，真正的绝望让人心平气和。from 刘瑜《适应孤独，就像适应一种残疾》,564
午后时光&绘图/武芃,http://image.wufazhuce.com/FqRnDKmz1h1i-fsXphWs_HncOsKY,23 Apr 2014,像一朵向日葵，在夜里默默地坚持，一直爱着你，用我自己的方式。from 蓝又时《孤单心事》,563
你所在的星球&绘图/Summer徵,http://image.wufazhuce.com/FhuqnvFs1eDXK8PpuDtYxi0eYFnc,25 Apr 2014,爱情里最需要的，是想象力。每个人必须用尽全力和全部的想象力形塑对方，并丝毫不向现实低头。那么，当双方的幻想相遇，就再也没有比这更美的景象了。by 罗曼·加里,565
Pray&绘图/胡正锐,http://image.wufazhuce.com/FvzTqjSdniY-ZpDNuUaTmCq9WrfY,26 Apr 2014,如果有天我们湮没在人潮之中，庸碌一生，那是因为我们没有努力要活得丰盛。 by 黄碧云,566
恒河上的船夫&摄影/阳光photo,http://image.wufazhuce.com/Fqa321sNP1I6aikL0aTAnH0e-VSS,27 Apr 2014,你呀，你别再关心灵魂了，那是神明的事。你所能做的，是些小事情，诸如热爱时间，思念母亲，静悄悄地做人，像早晨一样清白。from 《我是你流浪过的一个地方》,567
天堂巴士&摄影/大肚侠,http://image.wufazhuce.com/FniWgslFjFmG8TnXbCP8OpPiWJuq,29 Apr 2014,我为你翻山越岭，却无心看风景。by 林夕,569
城市深处&作者/Cocu_刘辰&,http://image.wufazhuce.com/FgM96RqR-E7VkKU9y4_4wq8qusFo,28 Apr 2014,在天黑以后，往热闹地方躲，跟着别人努力快活， 可惜心里头，有定时的闹钟，提醒你有多寂寞。from 《迷失东京》,568
独&摄影/顾均,http://image.wufazhuce.com/FqWIESntYkyYgPHzCRfOP6I7wOE7,1 May 2014,人总会离开也总会在意想不到的时刻与某个人相遇，唯一不曾变的是我们刻意夸大了的心情，刻意宣泄的曾经。by 吴念真,571
南飞&绘图/虹鹿夜雨,http://image.wufazhuce.com/FsEv0htNRu7ELnvceWO1NXJ55g3G,30 Apr 2014,生命来到窗前，不吭一声，拎走了我们，谁为情所困，谁为爱牺牲，谁比谁深刻。by 吴青峰,570
神奈川的冬天&绘图/张钢,http://image.wufazhuce.com/FtkyNDD3Vsy01apaengZ5Ibd_Ajc,2 May 2014,时间会带你去最正确的人身边。请先好好爱着自己。然后那个还不知道在哪里的人，会来接你。from《岁月的童话》,572
又冷又饿&摄影/陈梦立-香菜,http://image.wufazhuce.com/Fp7cZfjKrhDYtbgjqMe-OhAW1qXY,4 May 2014,我爱你是以悲剧形式肯定人生。 from《恋人絮语》,574
Storm&绘图/猫伯爵betty,http://image.wufazhuce.com/FhfxRiZaGObg9Wx9FbFEVfcqpygF,3 May 2014,生命里面很多事情，沉重婉转至不可说。我想你明白。正如我想我明白你。 by 黄碧云,573
感谢&绘图/陈渠,http://image.wufazhuce.com/FnoSg28gputDlZLzvYcKRvz_dMfm,6 May 2014,不要忘记人生是要战斗到死。by 芥川龙之介,576
银河马戏团&绘图/一生缺水,http://image.wufazhuce.com/FkndzE1eiYvcBDZUzGZu4FhTfgvQ,5 May 2014,我从出生那天起就是我自己。如果你不能理解，那是你的失败，不是我的。from 《大鱼》,575
此岸&摄影/冯立,http://image.wufazhuce.com/FkOA4ghUBBn4KcgJZ2aSlzMl5Lkb,5 Jun 2014,我觉得中国需要一些非常彪悍的个性的人，彪悍到可以独立的与这个时代共舞，参与到里面，改变它，影响它。而不是穿上盔甲，说我是独立的，眼睁睁看着所有的事情覆水难收。by 贾樟柯,606
双&摄影/顾均,http://image.wufazhuce.com/FpVuPbYyBDktYdsJhzrOBtelaIfD,8 May 2014,你是我温暖的手套，冰冷的啤酒，带着阳光味道的衬衫，日复一日的梦想。from《恋爱的犀牛》,578
和自己喝下午茶&绘图/萝卜莉莉,http://image.wufazhuce.com/Fv-pq-sl9u1mdWkw2qwmMt-KYqjs,7 May 2014,即使没有人为你鼓掌，也要优雅地谢幕，并感谢自己的认真付出。by 权志龙,577
Hedgehog's-Dilemma&绘图/猫伯爵betty,http://image.wufazhuce.com/FgIiadYsFn5T4xKZmjmZ9qM8FZJI,10 May 2014,一生至少该有一次，为了某个人而忘了自己，不求有结果，不求同行，不求曾经拥有，甚至不求你爱我，只求在我最美的年华里，遇到你。by 徐志摩,580
沐浴日落的鹿与原野&摄影/杨云鬯,http://image.wufazhuce.com/FlUB5gMv45JcEjHVpCnr20XVdG97,9 May 2014,饥饿是最好的调味，孤独是最强的催眠。from 五月天《夜访吸血鬼》,579
杜巴广场上的小女孩&摄影/蔡明轩,http://image.wufazhuce.com/Fn4JxxtzACs_0eFbBAOMyIu8ibcU,11 May 2014,每个孩子来到世上都有自己的使命，其中之一，就是帮助父母成长为更好的生命。 from《下乡养儿》,581
与你们分享的时光&绘图/排骨chop,http://image.wufazhuce.com/FuGVfu9vvrJ1cSLHlcAGl16h9v72,20 May 2014,五月是残忍的。所有的猫都在叫春，而我爱的你还在冬眠。520。by「好多条短裤」,590
忽深忽浅的寂寞&摄影/邹瑜鹏-J神,http://image.wufazhuce.com/FntJUtu7qwSOwj1FPxkKeVvYClTZ,12 May 2014,我有太多的方向，以至于总是习惯回头看，看见我只有一个出发的地方，这就是我去哪里都不怕错的理由了。by 陈绮贞,582
午后阿怪&绘图/陈渠,http://image.wufazhuce.com/Frlsfqj66gcXIiWL2BwD7_mI99tw,13 May 2014,那一年我二十一岁，在我一生的黄金时代，我有好多奢望。我想爱，想吃，还想在一瞬间变成天上半明半暗的云。by 王小波,583
Sunset Patagonia&摄影/罗昊,http://image.wufazhuce.com/FnhKWEgRVfYbYxlRmZ5fm2Kw9zdk,14 May 2014,在我看来这无情世界，因为有热情的蠢货，才有些浪漫。by 马良,584
景&绘图/路人玎,http://image.wufazhuce.com/FgFF9z6zriKsRXEhNtSakovnSzMv,15 May 2014,人生总有这么一个阶段，一个做什么也快乐的阶段，一个说什么也真诚的阶段。笑他们，皆因我们曾经荒唐过，爱他们，皆因我们曾经甜蜜过。from《六楼后座》,585
光年2011&绘图/枣,http://image.wufazhuce.com/FtlJH4roBl18ArIcCYa89Dd_G3Kn,17 May 2014,此生，是为了发现自己而来。此生，是为了与自己相见而来。 by 河井宽次郎,587
天鹅&摄影/潘伟欣,http://image.wufazhuce.com/Fhbw2SCgn9NsFRUEcshhlYi7U3Kr,18 May 2014,当赤道留住雪花，眼泪融掉细沙，你肯珍惜我吗？ from《当这地球没有花》,588
南柯惊梦 &摄影/小夫,http://image.wufazhuce.com/FqMWI98P6Jc8SGpRlgAI9RXp_XJo,16 May 2014,真心对你好的人不会很多，一个也别弄丢了。by 张嘉佳,586
没有出口&摄影/loohar,http://image.wufazhuce.com/FmBYg_1nZYS52GTFIawyX2yCQp4Y,19 May 2014,你们必须努力寻找自己的声音，因为你越迟开始寻找，找到的可能性就越小。from 《死亡诗社》,589
一个人的高兴&摄影/陈觉&,http://image.wufazhuce.com/FmM0pkLqRr6f0hWLZewmxxUspWhT,26 May 2014,做你最喜欢的，其他都他妈是扯淡。from 《阳光小美女》,596
孔雀球&绘图/谢翔,http://image.wufazhuce.com/Fj-eDqmJ1FKF4GW_niE6V1s7ZUD6,23 May 2014,不介意孤独，比爱你舒服。by 林夕,593
白日梦&绘图/萝卜莉莉,http://image.wufazhuce.com/Flqz5lBvfR3j2lKy-ud4poMgKFf3,21 May 2014,你爱上一个人的那个瞬间，是会永远永远留在心里的，这瞬间，便是生活的勇气，便是黑夜里点亮的一盏明灯。from 《东京爱情故事》,591
蝴蝶&绘图/枣,http://image.wufazhuce.com/FohBJcv9uFtbV8R0iVgA9t3AxLfP,25 May 2014,我跑上门，打开楼梯。说完睡衣，穿上祷告，关上床，钻进灯。所有这一切都是因为，道晚安时你给我的一吻。from《吻》,595
尤卡坦的星期六&摄影/郑丁,http://image.wufazhuce.com/Ft7nu_aEqYbSdfpHg5_j_0nVvse1,22 May 2014,曾经以为生命中最糟糕的事，就是孤独终老。其实不是。最糟糕的是与那些让你感到孤独的人一起终老。from《世界上最伟大的父亲》,592
一&摄影/陈曦Stanley,http://image.wufazhuce.com/FpR5qxtmawLkIF2gOAINRU1ZP2-u,24 May 2014,你是什么人便会遇上什么人；你是什么人便会选择什么人。总是挂在嘴上的人生，就是你的人生，人总是很容易被自己说出的话所催眠。我多怕你总是挂在嘴上的许多抱怨，将会成为你所有的人生。 by 竹久梦二,594
穿着毛衣的企鹅&绘图/卤猫,http://image.wufazhuce.com/FqXz887YaYQ9wAKRXvW2mCZuj7Oq,27 May 2014,遇到好事坏事我都当作是注定，注定遇到这些课程让我来学习。如果逃避不久之后又得再来一次，唯有看透面对做人会遇到的问题。from 范晓萱《你》,597
飞鸟&绘图/虹鹿夜雨,http://image.wufazhuce.com/Fi8TpXRC7KE8uCWWKQgMIJ9V0PpO,28 May 2014,从来，爱不知道自己的深度，直到别离的时刻。by 纪伯伦,598
